Milcil,Patrimonio Bruto,Deudas,Total Patrimonio líquido,Ingresos brutos por rentas de trabajo,Ingresos no constitutivos de renta por renta de trabajo,Costos y deducciones procedentes - rentas de trabajo,Renta líquida,Rentas exentas de trabajo y deducciones imputables,Rentas exentas de trabajo y deducciones imputables (limitadas),Renta líquida cedular de trabajo,Ingresos brutos rentas de capital,Ingresos no constitutivos de renta,Costos y gastos procedentes,Renta líquida.1,Rentas líquidas pasivas de capital,Rentas exentas y deducciones imputables a las rentas de capital,Rentas exentas de capital y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio,Pérdida liquida del ejercicio ,Compensación por pérdidas,Renta líquida de capital,Ingresos brutos rentas no laborales,"Devoluciones, rebajas y descuentos",Ingresos no constitutivos de renta.1,Costos y gastos procedentes.1,Renta líquida.2,Rentas líquidas pasivas no laborales,Rentas exentas y deducciones imputables a las rentas no laborales,Rentas exentas no laborales y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio.1,Pérdida liquida del ejercicio .1,Compensaciones por pérdidas rentas no laborales,Renta líquida cedular no laboral,Renta líquida cédula general,Rentas exentas y deducciones imputables limitadas,Renta líquida ordinaria cédula general,Compensaciones por pérdiadas año gravable 2016 y anteriores,Compensaciones por exceso de renta presuntiva,Rentas gravables,Renta líquida gravable cédula general,Renta presuntiva,Ingresos brutos por rentas de pensiones del país y del exterior,Ingresos no constitutivos de renta.2,Renta líquida.3,Rentas exentas de pensiones,Renta líquida gravable cedula de pensiones,"Dividendos y participaciones 2016 y anteriores, y otros",Ingresos no constitutivos de renta.3,Renta líquida ordinaria 2016 y anteriores,1a. Subcédula año 2017 y siguientes numeral 3 art. 49 del E.T.,2a. Subcédula año 2017 y siguientes parágrafo 2 art. 49 del E.T.,Renta líquida pasiva dividendos - ECE y/o recibidos del exterior,Rentas exentas de la casilla 79,Ingresos por ganancias ocasionales del país y del exterior,Costos por ganancias ocasionales,Ganancias ocasionales no gravadas y exentas,Ganancias ocasionales gravables,General y de pensiones,o Renta presuntiva y de pensiones,Por dividendos y participaciones año 2016 (base casilla 76),"Por dividendos y participaciones año 2017 y siguientes, 1a Subcédula","Por dividendos y participaciones año 2017 y siguientes, 2a. Subcédula, y otros",Total impuesto sobre rentas líquidas gravables,Impuestos pagados en el exterior,Donaciones,Otros,Total descuentos tributarios,Impuesto neto de renta ,Impuesto de ganancias ocasionales,Descuento por impuestos pagados en el exterior por ganancias ocasionales,Total impuesto a cargo,Anticipo de renta liquidado año gravable anterior,Saldo a favor año gravable anterior sin solicitud de devolución y/o compensación ,Total retenciones año gravable a declarar,Anticipo renta por el año gravable siguiente,Saldo a pagar por impuesto ,Sanciones,Total saldo a pagar,Total saldo a favor ,Número de casos
958,1154915989.78183,179706968.240817,975209021.541011,63438016.8461751,4799225.07594587,2123148.57774096,56521035.6255178,21928956.6418117,21018270.3673019,35502765.258216,26134924.8826291,920164.043082021,8931924.05412869,16530737.6415355,3827.67191383596,317156.586578293,295719.414526374,16238845.8989229,247900.856117095,0.0,16238845.8989229,166974414.526374,814131.731565866,1985402.37503452,149400438.552886,14895851.422259,0.0,406373.929853632,401080.364540182,14494771.0577189,121409.555371444,0.0,14494771.0577189,87861086.4402099,21715070.1463684,66146016.2938415,0.0,8856.94559513946,12394.3661971831,66149553.7144435,9537433.85805026,19074228.9422811,1821174.5374206,17274048.053024,17354432.4772162,216645.401822701,1908573.04611986,1808856.39326153,122826.291079812,903160.45291356,22949.7376415355,26008.2850041425,10094.1728804198,32983372.5490196,26509465.341066,2717446.28555648,4430022.09334438,9532434.96271748,4718.03369235018,3552.33360950014,99863.2974316487,15662.2479977907,9656230.87544877,303969.069317868,34476.9400718034,25805.0262358464,364251.035625518,9309805.02623585,390430.544048605,0.0,9700235.57028445,936894.504280586,1650569.45595139,8031225.07594587,1010381.11019056,1989984.25849213,12681.8558409279,1995549.01960784,1890939.51946976,3621
959,1166220949.17127,178808173.20442,987412775.966851,66729707.4585635,4846664.64088398,2687349.44751381,59239629.558011,22644859.3922652,21561449.4475138,37678180.1104972,25833718.2320442,846616.574585635,8660731.21546961,16378381.2154696,1704.41988950276,348186.464088398,334317.955801105,16045767.679558,52010.773480663,0.0,16045767.679558,130836396.132597,936414.08839779,1385618.2320442,114016385.635359,14610711.0497238,330.110497237569,440298.61878453,427347.513812155,14183693.6464088,112732.872928177,0.0,14183693.6464088,90096346.4088398,22323114.9171271,67773231.4917127,0.0,5270.99447513812,1980.66298342541,67769941.160221,9721373.20441989,21584605.0552486,2086275.69060773,19498329.3646409,19323531.2983425,182188.674033149,1543274.03314917,1535237.84530387,66195.8563535912,1152925.41436464,49451.1049723757,134090.883977901,129090.883977901,32719752.7624309,25157488.6740331,3489445.02762431,4693463.5359116,10148186.1878453,12178.453038674,0.0,124865.193370166,20105.8011049724,10305335.6353591,134886.464088398,22904.9723756906,59849.7237569061,217641.160220994,10092788.6740332,436775.138121547,0.0,10529563.8121547,998735.91160221,1639793.92265193,8974940.05524862,953972.099447514,1845215.19337017,10011.0497237569,1849638.67403315,1969561.60220994,3620
960,1198310004.14136,199782199.337383,998527804.803976,64166861.40254,5050303.69961347,2933695.47211485,56197311.1540585,21823823.0259525,20754835.4500276,35442475.7040309,26166667.310878,693434.290447267,9175912.75538377,16427722.5289895,4037.5483158476,386578.409718388,366067.642186637,16065692.4351187,130402.263942573,421.590281612369,16065270.8448371,160133908.337935,1015262.83821093,1427283.54500276,142317135.284373,15444279.679735,0.0,584491.441192711,532282.44064053,14911997.2390944,70053.009387079,4552.45720596356,14907444.7818885,87801829.9282165,21653185.5328548,66148644.3953617,0.0,2125.62120375483,5521.53506350083,66153469.6300387,9886453.89287686,20166435.9469906,1772259.8012148,18394176.1457758,18107267.2556599,299204.030922142,1543633.62782993,1474580.89453341,141563.500828272,1581838.7631143,58548.0397570403,68233.5726118167,19392.8768636113,34706007.1783545,27606406.4053009,3005785.75372722,4655008.55880729,9545653.50635008,8954.99723909442,3995.85864163446,188708.448371066,42133.9039204859,9789446.71452236,214649.08890116,63310.3257868581,40989.5085588073,318948.923246825,9481624.79293208,442517.117614578,0.0,9924141.91054666,1040885.146328,1631210.38100497,8287219.76808393,921381.557150746,1941114.02540033,12778.85146328,1947168.96742131,2048181.94367753,3622
961,1204711296.60315,191421005.799503,1013290290.80365,68470629.9364816,5091723.83319525,3216025.13117923,60171114.3330572,22497674.1231704,21482675.5040044,38688438.8290527,26586180.8892571,634838.442419221,9286154.65341066,16764758.077879,1430.82021541011,400180.889257111,373693.731013532,16392495.1670809,99570.2844518089,265.396299364816,16392229.7707816,161207236.122618,1437893.95194698,2620371.16818558,142140693.17868,15245293.0129798,0.0,328042.253521127,321252.140292737,14924040.8726871,237015.189174261,0.0,14924040.8726871,91931482.1872411,22177701.4636841,69753780.723557,0.0,4792.32256282795,24906.103286385,69773894.5042806,9976221.20961061,19062878.2104391,1690796.4650649,17379442.695388,17226462.3032311,219023.474178404,2266913.28362331,2283383.31952499,132343.551505109,1205986.19165976,9530.51643192488,5037.00635183651,143.606738470036,33120201.6017675,26056327.5338304,3327493.78624689,4198494.89091411,10679373.1013532,22177.0229218448,10827.1195802265,130543.220104943,4759.45871306269,10847679.9226733,115710.853355427,39548.4672742336,28867.43993372,184126.76056338,10671276.7191384,404296.879315106,947.252140292737,11074626.3463132,999876.553438277,1672398.78486606,9175381.66252416,975879.867439934,2242778.7903894,20675.2278376139,2253269.81496824,2029745.37420602,3621
962,1220337630.48882,190283197.183099,1030054433.30572,67508929.8536316,5117271.47196907,2042421.70671085,60356008.0088373,22068183.927092,21025579.6741232,39330428.3347142,27694436.6197183,993264.843965755,9392661.41949738,17368390.4998619,18025.407346037,377952.775476388,364722.728528031,17021693.1786799,59880.1436067385,9.38967136150235,17021693.1786799,169977502.071251,909674.3993372,2275324.21982878,151096860.259597,15941434.9627175,592.377796188898,321922.397127865,314143.882905275,15627883.4576084,245791.770229218,2240.26512013256,15625643.1924883,93569979.8398233,21704446.2855565,71865533.5542668,0.0,8943.93813863574,33894.2281137807,71890483.8442419,10054347.970174,18824003.5086993,1859735.98453466,16964681.7743717,16702881.4429716,429846.727423364,2395033.41618337,2417863.84976526,117723.83319525,1260215.1339409,22126.2082297708,28558.4092792046,25572.7699530516,31484023.1980116,25857456.5037282,2632689.86467827,3464658.38166252,11232260.9776305,26141.6735708368,6104.66721900028,137110.190555095,8434.68655067661,11410052.1955261,353613.642640155,42886.7716100525,52753.3830433582,449253.797293565,10987086.7163767,340605.081469207,1747.58354045844,11325944.2143054,1202162.9384148,1693656.7246617,9400715.54819111,1182530.24026512,2288039.49185308,13503.4520850594,2295669.98066832,2070227.28528031,3621
963,1259907178.90668,212367753.451132,1047539425.45555,72996426.8360022,5451730.53561568,4058965.21258973,63491006.6261734,24261819.7128658,22917564.0530094,40573442.573164,26777167.310878,731993.373826615,8905370.789619,17230450.3036996,965.488680287134,477657.923799006,442463.003865268,16788952.7885146,90647.1562672557,1595.80342352292,16787356.9850911,177724406.405301,516041.689674213,2753322.74986195,158806982.606295,15950954.1689674,0.0,426013.804527885,411519.050248482,15539435.1187189,302894.809497515,2499.44781888459,15536935.6709001,96582660.1325235,23771546.1071231,72811114.0254003,0.0,20983.9867476532,57610.1601325235,72847740.1987852,9853480.94975152,19298501.3804528,1757664.82606295,17540836.5543898,17388505.5218112,197454.721148537,1790074.54445058,1928910.5466593,147834.897846494,2142918.55328548,120315.019326339,206133.35173937,4762.83821093319,34271152.954169,26529377.9679735,3425964.1082275,4931710.93318608,11568588.9011596,5662.89342904473,2930.14908890116,267066.813914964,133122.58420762,11977371.3418001,364675.593594699,34113.4732192159,35834.8978464937,434623.964660409,11587732.4682496,478544.45057979,106.018774157924,12066170.9000552,1253455.27332965,1674270.01656543,9734486.47156267,1193596.07951408,2652248.20541138,17717.2832689122,2662187.18939812,2046914.68801767,3622
964,1256369218.44794,190728571.941453,1065640646.50649,72710507.0422535,5562321.18199392,3224042.25352113,63938969.6216515,23955661.4194974,22926550.1242751,41012419.4973764,29127433.5818835,636715.824357912,10752679.3703397,17760777.961889,6323.39132836233,421766.362883181,399637.392985363,17367463.960232,22739.5747031207,891.466445733223,17366572.4937862,180038222.038111,385790.11322839,3516227.83761392,160433365.921016,15836488.5390776,0.0,356686.550676609,350531.344932339,15485957.1941453,133650.372825186,856.117094725214,15490587.9591273,97453069.317868,23676718.8621928,73776350.4556752,0.0,4178.95608947804,24802.2645677989,73802460.3700635,10173568.0751174,19304502.5407346,1704852.11267606,17599650.4280585,17383495.4984811,277847.832090583,2474921.84479426,2285542.11543772,203848.936757802,1465401.82270091,35527.7547638774,23311.7923225628,0.0,37295930.9582988,29121138.9119028,3181964.37448219,5763842.58492129,11632411.4885391,22735.7083678542,15952.7754763877,166361.502347418,21985.0869925435,11859446.5617233,176798.398232532,58718.0336923502,43717.4813587407,279233.913283623,11616845.6227561,566460.093896714,5656.17232808616,12177649.5443248,1208768.01988401,1709320.35349351,9965125.10356255,1153039.76801988,2464586.85446009,14992.267329467,2473580.77879039,2011101.62938415,3621
965,1282423495.02762,198366985.635359,1084056509.39227,70685051.9337017,5271962.43093923,2506350.27624309,62906739.2265193,24527984.8066298,23219106.6298343,39687632.5966851,27682442.2651934,784879.281767956,8943254.4198895,17970830.6629834,14884.2541436464,507897.513812155,486897.513812155,17507104.6961326,16522.0994475138,17.1270718232044,17507087.5690608,157892699.723757,1024345.5801105,2328024.03314917,138454297.237569,16181087.5690608,387.016574585635,453845.856353591,453226.519337017,15728248.0662983,95054.6961325967,0.0,15728248.0662983,96982859.3922652,24159230.6629834,72831916.0220995,0.0,8117.12707182321,32729.2817679558,72856528.1767956,10441483.9779006,20646784.8259668,1894049.17127072,18752735.6546961,18397783.7209945,367671.546961326,3436738.39779006,3348822.6519337,97290.6077348066,1047987.56906077,53485.3591160221,33033.7016574586,32454.9723756906,38927053.038674,31699651.1049724,2987980.11049724,4693691.43646409,11361830.6629834,35995.0276243094,5223.75690607735,104699.723756906,20508.0110497238,11528257.1823204,246286.187845304,26045.8563535912,34622.3756906077,306954.419889503,11226394.198895,420019.060773481,7286.46408839779,11639850.8287293,1070121.27071823,1767200.82872928,9330811.87845304,984353.867403315,2490068.50828729,21038.6740331492,2497512.98342541,2020403.59116022,3620
966,1306443665.37824,202820757.59249,1103622907.78575,79404604.3622308,5688827.71949199,3514510.76753175,70205825.7868581,26011859.1938156,24540060.1877416,45665765.5991165,28668979.8453893,921133.075648813,9166691.05466593,18648561.2921038,23656.8194367753,528044.726670348,506318.608503589,18165899.503037,67405.5770292656,602.153506350083,18165297.3495306,165335563.500828,715150.469353948,2961549.97239094,145853173.937051,15868758.420762,0.0,315919.933738266,312383.765875207,15571144.1192711,63069.2987299834,0.0,15571144.1192711,104674631.971287,25358762.5621204,79315869.4091662,57672.832689122,13348.9784649365,23278.5753727223,79268126.1733849,10644569.8509111,20817978.4649365,1881239.37051353,18957398.9508559,18835747.6532303,310242.407509663,3026680.28713418,2764948.92324683,280768.360022087,1371127.55383766,72774.4340143567,44145.4997239095,35630.3147432358,37944083.1032579,29598675.3175041,3587811.15405853,5380700.44174489,13238114.5775814,9491.44119271121,47074.5444505798,151571.783545003,29469.353948095,13475721.7007178,397080.066261734,37762.0099392601,45025.9525124241,479868.028713418,13043634.4561016,508313.362782993,15188.8459414688,13536758.9729431,1144688.29376035,1776040.03313087,11251879.6245168,1068938.15571507,2478346.21755936,11831.5847598012,2484290.4472667,2039369.68525676,3622
967,1339240378.62469,215145542.115438,1124094836.50925,75712352.9411765,6057769.12455123,3278428.88704778,66388269.5388014,24600550.1242751,23338537.9729357,43049731.5658658,28592802.5407346,674754.211543772,9587527.20243027,18357740.9555371,8096.93454846727,471154.929577465,437233.084783209,17928604.8053024,27219.8287765811,7982.325324496,17920622.4799779,176281212.096106,700340.789837062,5364632.42198288,153846634.631317,16509907.4841204,7752.00220933444,391069.870201602,335633.802816901,16182025.6835128,140303.231151616,0.0,16182025.6835128,101192738.746203,24111404.8605358,77100536.039768,0.0,1229.77078155206,5136.42640154653,77104442.695388,10686463.1317316,21170969.0693179,1928391.88069594,19247138.9119028,18900954.708644,364199.116266225,1980284.17564209,1982964.9268158,160165.976249655,1542610.3286385,11275.6144711406,42587.9591273129,5089.75421154377,39436344.9323391,28148813.31124,4997793.97956366,6898188.62192764,12587264.567799,12843.137254902,2467.27423363712,179023.474178404,17929.301297984,12799527.7547639,216017.674675504,58643.1924882629,23794.5318972659,298455.399061033,12511000.5523336,662788.180060757,0.0,13173788.7323944,1145131.73156587,1731772.16238608,10679064.3468655,1100658.38166252,2726617.23280862,19361.7785142226,2735907.76028721,1998067.10853355,3621
968,1358796054.40486,213214271.748136,1145581782.65672,77775682.9605082,5676488.2629108,3340429.71554819,68761398.7848661,25843710.024855,24553469.7597349,44207929.0251312,29808652.029826,1027982.3253245,9755782.93289147,19045979.5636565,20308.7544877106,472325.324495996,445322.838994753,18620965.4791494,21092.792046396,0.0,18620965.4791494,180020877.105772,982633.526650097,4890780.99972383,159259121.513394,15187567.5227838,8721.34769400718,486107.428887048,462576.912455123,14725424.7445457,290939.243302955,0.0,14725424.7445457,102954349.627175,25468802.2645678,77485547.362607,0.0,11748.4120408727,25730.4611985639,77499529.4117647,10784383.5956918,20894816.072908,1977758.90637945,18917057.1665286,18790710.3010218,140534.658933996,2669057.44269539,2512165.97624965,212473.902236951,2299840.37558685,35625.5178127589,7781.27589063794,1665.56199944767,44111611.9856393,34165806.6832367,3617826.56724662,6881857.77409555,12486850.8699254,13671.9138359569,13637.1168185584,274793.703396852,14815.520574427,12803769.1245512,230198.287765811,45227.5614471141,20417.0118751726,295842.861088097,12551081.7453742,668548.743441038,259.044462855565,13219371.4443524,1159918.8069594,1712103.01021817,10893855.5647611,1064932.89146645,2634210.16293841,16176.74675504,2644231.98011599,2109628.27948081,3621
969,1386331137.80724,218019454.018227,1168311683.78901,77902130.9030655,5627057.44269539,3079826.01491301,69198565.5896161,25413894.5042806,24017470.0359017,45181095.5537145,28878040.3203535,846028.721347694,9889416.45954156,18242507.0422535,15379.1770229218,449551.781275891,401529.964098315,17856356.2551781,99911.9027892847,936.757801712234,17855419.4973764,210651487.986744,552447.6663905,4408012.42750621,188085296.603148,17810575.8077879,0.0,479776.857221762,471984.534658934,17338591.273129,204844.518088926,4038.11101905551,17334553.1621099,105196205.468103,24890984.5346589,80305220.9334438,0.0,26924.882629108,13256.0066280033,80291552.0574427,11079922.3971279,21233819.9392433,2087668.5998343,19146151.339409,19156283.8994753,197874.344103839,2640858.32642916,2449342.9991715,220980.668323667,1457233.63711682,28693.1786799227,40403.2035349351,1565.58961612814,38118734.3275338,28728219.8287766,4380889.2571113,5995081.74537421,13640598.4534659,9780.99972383319,31162.386081193,164402.92736813,24861.3642640155,13870806.1309031,203760.011046672,48186.6887600111,56429.7155481911,308376.415354874,13571660.8671638,597929.577464789,34296.0508146921,14135294.3938139,1190115.16155758,1836716.65285833,11534937.8624689,1218098.03921569,2905432.75338304,16494.0624136979,2913111.01905551,2104994.2004971,3621
970,1397136526.37393,204778601.767468,1192357924.60646,76159259.8729633,5686900.8561171,2316857.22176194,68156950.0138083,25565359.293013,24266626.8986468,43890323.1151616,32442219.5526098,1301567.52278376,11380671.0853355,19774125.3797294,3478.87323943662,576969.345484673,549021.817177575,19228582.4357912,14144.4352388843,0.0,19228582.4357912,184954774.924054,1059744.54570561,4177331.95249931,162861578.293289,17204883.1814416,3684.61750897542,421508.423087545,421399.889533278,16786239.7127865,347834.852250759,0.0,16786239.7127865,104995411.488539,25237054.4048605,79758357.0836785,0.0,13567.2466169566,68204.6396023198,79812994.4766639,11156708.0916874,20177537.1444352,1779257.38746203,18398279.7569732,18135734.3275338,274965.479149406,2982646.50648992,2907710.85335543,108309.582988125,1818766.63904999,50970.7263186965,51585.4736260702,1700.35901684618,46122410.6600387,37398827.1195802,4731877.6581055,7526671.36150235,13275221.7619442,34520.5744269539,3222.03811101906,216217.343275338,39451.8088925711,13568633.5266501,192037.558685446,31038.1110190555,51037.0063518365,274112.676056338,13310548.743441,725707.53935377,0.0,14036256.2827948,1254534.658934,1997724.93786247,11277777.1333886,1132773.81938691,2908467.27423364,19418.3927091964,2919641.81165424,2261230.04694836,3621
971,1431121466.44573,214418352.112676,1216703114.33306,82413274.2336371,6234993.09582988,3617309.58298812,72563534.1066004,27030723.2808616,25260616.680475,47302917.4261254,33247699.2543496,1275085.88787628,11690001.6570008,20343991.1626622,8480.80640706987,568578.845622756,523833.74758354,19828638.2214858,61379.4531897266,0.0,19828638.2214858,166107352.388843,919397.127865231,2642605.35763601,146261529.135598,16705556.4761116,1434.41038387186,604220.657276995,589860.811930406,16117104.1148854,421709.748688208,950.289975144988,16116153.8249102,109553578.017122,26374311.239989,83179266.7771334,0.0,14458.4368958851,74402.3750345209,83239210.715272,11033732.9466998,20910947.2521403,1938825.7387462,18973927.3681304,18921617.7851422,222479.977906656,3717028.16901408,3759045.29135598,153819.939243303,2422267.05330019,40801.4360673847,99669.7045015189,11833.195249931,44904813.5874068,33060582.711958,4803952.49930958,7383413.14553991,14350645.4018227,11581.3311239989,7094.44904722452,300235.846451257,50265.6724661696,14719822.7009114,593471.416735708,38745.3742060204,49788.4562275614,682005.24716929,14054578.8456228,706215.68627451,268.710301021817,14760525.8215962,1416256.55896161,1788376.41535487,11865789.8370616,1373231.42778238,3139994.47666391,20556.1999447666,3156107.98122066,2072217.34327534,3621
972,1465761035.34935,222397630.212648,1243363405.1367,79365024.3026788,6302589.89229495,2628170.11875173,70870716.3766915,26374569.4559514,24712689.5885115,46158026.7881801,33316652.3059928,990225.352112676,11577349.6271748,20794749.5167081,8167.08091687379,553296.879315106,540113.780723557,20262802.8169014,45672.1900027617,3430.26788180061,20259372.5490196,187680545.153273,1468162.662248,2075564.2087821,168136037.282519,16207993.0958299,10549.5719414526,500125.932062966,491916.321458161,15726626.3463132,207212.096106048,0.0,15726626.3463132,107804885.666943,25744719.6906932,82060165.9762496,0.0,3803.6454018227,25427.2300469484,82081789.5608948,11713817.1775753,20849667.5227838,2111777.43717205,18818711.9580226,18563948.6329743,269528.859431096,4015701.46368407,3711999.7238332,319676.332504833,1751189.17426125,81599.2819663077,52201.0494338581,55006.9041701188,42459084.5070423,31039649.5443248,3470433.85805026,8543889.5332781,14140316.4871582,18392.4330295498,37137.5310687655,198164.319248826,29784.8660590997,14423795.6365645,341316.763325048,46419.2212096106,39146.0922397128,426882.076774372,14028194.9737642,786656.724661696,0.0,14814851.6984259,1263150.78707539,1732286.10880972,11962045.5675228,1229394.36619718,3130240.26512013,12086.164043082,3136835.68075117,2037985.91549296,3621
973,1500012966.30765,228158202.706435,1271854763.60122,78987103.286385,5779688.76001105,3135983.70615852,70071430.8202154,26181216.5147749,25136757.8017122,44934673.0185032,33563288.594311,852208.229770782,12112811.3780724,20626058.5473626,19562.2756144711,556652.858326429,523036.454018227,20122584.3689588,27789.5608947804,2479.42557304612,20120104.9433858,210268766.915217,1225981.22065728,2035929.02513118,190143812.206573,17050573.0461199,0.0,510464.51256559,500216.514774924,16550356.5313449,187528.583264292,10153.8249102458,16540202.7064347,107681269.814968,26160010.7705054,81521259.0444629,0.0,6585.1974592654,8548.19110742889,81523222.038111,11895292.4606462,20882398.2325324,2000943.10963822,18882155.4819111,18780289.1466446,132893.951946976,3942714.9958575,3755938.13863574,232270.091135046,2222407.89837062,73522.2314277824,54822.4247445457,54122.618061309,45605096.3822149,33821976.8019884,3853936.2054681,8444817.72990886,13679367.8541839,7898.37061585197,20877.9342723005,270436.343551505,27804.1977354322,14006384.700359,338311.792322563,31944.76663905,39159.072079536,409415.631041149,13601966.3076498,854623.308478321,7351.83650925159,14449237.7796189,1322701.73985087,1723557.02844518,11845528.0309307,1302830.98591549,3008631.04114885,20188.3457608395,3020044.18668876,2138383.31952499,3621
974,1534775684.61751,232113596.244131,1302662088.37338,84482140.01657,7186328.36233085,4237241.64595416,73777506.2137531,27885737.0892019,25996883.7337752,47780622.4799779,34148143.3305717,881865.782932892,12289775.2002209,21107590.9969622,18103.838718586,569582.159624413,547856.117094725,20577838.718586,121312.344656172,95.2775476387738,20577743.4410384,203401689.312345,1490617.78514223,2621626.89864678,182107372.825186,17433202.4302679,4090.58271195802,479330.019331676,476803.921568628,16960489.0914112,251130.626898647,21.2648439657553,16960467.8265672,112265319.80116,27021578.5694559,85243741.2317039,0.0,31668.5998342999,32328.3623308478,85246030.1021817,11945134.2170671,20143602.595968,1757220.9334438,18388078.9837062,18346254.9019608,209804.197735432,4318696.76884839,4376483.56807512,109995.581331124,1710576.36012151,34425.5730461199,21576.9124551229,433.581883457608,50648112.1237227,36477188.6219276,5190706.15851975,9367350.73184203,14863612.5379729,9547.63877381939,1206.57276995305,190311.516155758,18636.0121513394,15083314.2778238,171256.835128418,59605.0814692074,38512.8417564209,269374.758354046,14814477.7685722,893984.810825739,9833.19524993096,15698629.384148,1314176.74675504,1804460.64623032,12428145.8160729,1399717.48135874,3581545.15327258,17684.0651753659,3589636.56448495,2020388.84286109,3621
975,1586224634.90748,251650285.004142,1334574349.90334,85525919.0831262,6287438.27671914,3424599.0057995,75815286.9373101,28289874.067937,26892518.6412593,48922768.2960508,34968913.5597901,1219199.94476664,12659573.5984535,21190272.0243027,87403.7558685446,667193.59293013,627843.965755316,20649831.8144159,100132.007732671,1967.68848384424,20647864.1259321,200209013.80834,1040153.27257664,3728376.13918807,176783762.496548,18924244.4076222,442.695388014361,628616.128141397,626448.218724109,18298238.8842861,267522.507594587,2020.43634355151,18296218.4479426,115930555.095278,28146810.8257387,87783744.2695388,0.0,5682.68434134217,20906.3794531897,87798967.9646507,12247072.079536,21479451.8088926,1959129.24606462,19522127.5890638,19441796.7412317,191492.129246065,4211420.32587683,4303318.69649268,231286.937310135,2186785.41839271,128429.163214582,96755.5923777962,42628.2794808064,46923322.2866611,34370627.1748136,4533537.42060204,8663096.10604805,15563141.6735708,22535.4874344104,17502.6235846451,256429.991714996,74908.8649544325,15934518.6412593,398251.587959127,42601.2151339409,99902.2369511185,540755.040044187,15398529.9640983,875731.289698978,6161.28141397404,16268099.9723833,1537122.89422811,1755323.39132836,12770398.7848661,1324003.86633527,3666515.05109086,19473.6260701464,3676082.85004142,2127350.45567523,3621
976,1640955313.17316,272768345.760839,1368186967.41232,85256932.8914664,6305463.68406518,3772213.47694007,75182958.8511461,27425096.6583817,26173553.4382767,49009405.4128694,42350619.1659762,1107245.23612262,19081148.8539078,22235054.6810273,16815.7967412317,653668.5998343,622447.6663905,21629422.8113781,72829.6050814692,0.0,21629422.8113781,227849345.76084,1182307.64982049,2501508.42308754,204812678.541839,19599283.6233085,0.0,555988.124827396,510564.208782104,19088719.4145264,246432.477216239,38842.8610880972,19049876.5534383,116972601.215134,27306565.3134493,89666035.9016846,0.0,21506.4899199116,35876.0011046672,89680405.4128694,12410626.62248,20028420.8782104,1826579.39795637,18201841.4802541,18023705.8823529,216692.902513118,3676716.37669152,3501932.06296603,238366.197183099,2187240.81745374,48982.0491576912,75549.2957746479,58464.7887323944,51186553.8525269,36389519.5249931,4781137.25490196,10482573.6813035,16165289.4228114,10482.4634078984,31426.1253797294,259027.89284728,22124.2750621375,16488350.1795084,434352.665009666,37913.0074565037,137454.570560619,609720.243026788,15885155.7580779,985450.151891743,994.200497100248,16869611.7094725,1666126.48439658,1849729.35653134,13099357.6360122,1645964.09831538,3930461.19856393,32793.9795636564,3952766.08671638,2019609.77630489,3621
977,1665453907.76029,261509492.405413,1403944415.35487,86981259.8729633,5999061.30903065,4248004.69483568,76734359.5691798,28161645.4018227,26734026.2358464,50000333.3333333,37269866.0590997,1398007.45650373,13860056.8903618,22078887.6001105,38670.5330019332,701193.869096935,673838.166252417,21443719.96686,67085.8878762773,4497.10024855012,21439222.8666114,194451998.895333,583582.159624413,3186022.64567799,173973091.411212,17501851.9745927,0.0,569080.916873792,559971.554819111,16941880.4197735,792549.295774648,13808.3402375035,16928072.079536,116242906.65562,27967835.956918,88275070.698702,0.0,8888.15244407622,90414.8025407346,88356597.3487987,13072567.5227838,23819860.8058547,2338017.6746755,21482289.4167357,21479619.1599006,669948.632974316,6152763.87738194,6762895.0566142,191550.124275062,2368103.83871859,48057.7188621928,40378.9008561171,19549.5719414526,55570952.7754764,41007862.1927644,4890233.91328362,10727641.5354874,15912069.5940348,26376.1391880696,9043.08202154101,277834.576083955,24904.998619166,16250228.3899475,405082.297707816,51070.4225352113,19371.4443523888,475524.164595416,15781606.73847,1059407.0698702,20608.1193040597,16826923.5017951,1448388.84286109,1967210.99143883,13305683.236675,1304965.75531621,3625451.80889257,23699.8066832367,3640877.38193869,2206571.38911903,3621
